Temps,Temps Lisible,Latitude,Longitude,Vitesse,AccelerationX,AccelerationY,AccelerationZ,WiFi SSID,Signal WiFi,Upload Total KB,Download Total KB,Upload Vitesse KB/s,Download Vitesse KB/s,Upload Vitesse Moyenne KB/s,Download Vitesse Moyenne KB/s,Antenne 4G
1743089655729,2025-03-27 16:34:15,49.24579284,4.04625345,4.464000034332275,1.2278172,3.3993037,12.659826,Non connecté,-100,525922,8565343,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089658749,2025-03-27 16:34:18,49.24577378,4.04620238,4.3920001029968265,-0.5772685,6.6828547,9.633504,Non connecté,-100,525923,8565344,0,0,2,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089661803,2025-03-27 16:34:21,49.24575935,4.04614227,4.643999862670898,-1.1303096,7.007082,8.272586,Non connecté,-100,525926,8565344,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089664824,2025-03-27 16:34:24,49.24575306,4.04607981,4.752000188827515,-1.625923,4.621438,7.227521,Non connecté,-100,525927,8565345,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089667872,2025-03-27 16:34:27,49.2457365,4.04601471,5.543999862670899,-1.4943178,3.1863425,6.0831532,Non connecté,-100,525928,8565346,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089670889,2025-03-27 16:34:30,49.24571577,4.04592555,4.715999794006348,-0.0014955142,5.0141597,7.2011995,Non connecté,-100,525929,8565347,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089673933,2025-03-27 16:34:33,49.24570283,4.04586964,4.824000120162964,-0.7112665,4.796413,10.143475,Non connecté,-100,525930,8565348,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089676954,2025-03-27 16:34:36,49.24569336,4.04582941,5.220000171661377,-1.1386845,5.8100724,9.967602,Non connecté,-100,525931,8565349,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089679974,2025-03-27 16:34:39,49.245676,4.04578238,4.715999794006348,-1.4018949,3.1755748,6.6948185,Non connecté,-100,525932,8565350,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089682993,2025-03-27 16:34:42,49.24565159,4.04573798,5.328000068664551,-0.9412766,6.126224,6.562017,Non connecté,-100,525933,8565350,0,0,2,51,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089686006,2025-03-27 16:34:46,49.24562714,4.04567487,4.860000085830689,-2.1801605,6.8336024,12.005091,Non connecté,-100,525933,8565351,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089689018,2025-03-27 16:34:49,49.24559935,4.04560735,4.896000051498413,-0.1486541,5.0512486,9.106784,Non connecté,-100,525934,8565352,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089692044,2025-03-27 16:34:52,49.24559935,4.04560735,4.896000051498413,-1.5553347,2.5986054,5.913263,Non connecté,-100,525935,8565353,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089695066,2025-03-27 16:34:55,49.24557646,4.04553123,4.860000085830689,-0.41694933,2.3243282,7.652546,Non connecté,-100,525936,8565354,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089698098,2025-03-27 16:34:58,49.24554804,4.04545901,5.435999965667725,0.70588267,4.401298,10.270593,Non connecté,-100,525937,8565354,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089701129,2025-03-27 16:35:01,49.24552773,4.04538235,5.039999914169312,2.821138,-0.33200413,10.700105,Non connecté,-100,525938,8565355,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089704147,2025-03-27 16:35:04,49.24550757,4.04532031,5.147999811172485,-1.8580267,6.3607206,11.3010025,Non connecté,-100,525938,8565356,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089707166,2025-03-27 16:35:07,49.2454928,4.04529378,5.003999948501587,-0.8392825,4.246961,10.398609,Non connecté,-100,525939,8565356,0,0,2,50,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089710190,2025-03-27 16:35:10,49.24547494,4.04524611,5.003999948501587,-1.5517455,2.359024,5.1182475,Non connecté,-100,525940,8565357,0,0,2,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089713210,2025-03-27 16:35:13,49.24543846,4.04516844,5.039999914169312,0.4438686,3.0400813,8.200802,Non connecté,-100,525941,8565358,0,0,2,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089716235,2025-03-27 16:35:16,49.24541968,4.04511039,4.715999794006348,-0.9317053,4.2888355,8.057232,Non connecté,-100,525942,8565359,0,0,2,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089719256,2025-03-27 16:35:19,49.2454109,4.04507589,4.643999862670898,-1.1135598,4.5412784,8.507083,Non connecté,-100,525944,8565359,0,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089722299,2025-03-27 16:35:22,49.2454109,4.04507589,4.643999862670898,-2.1658037,4.834698,8.367103,Non connecté,-100,525949,8565362,1,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089725323,2025-03-27 16:35:25,49.2454109,4.04507589,4.643999862670898,-1.6331015,2.9970105,8.560922,Non connecté,-100,525950,8565363,0,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089728363,2025-03-27 16:35:28,49.24540592,4.04506049,0.0,-0.6550352,2.0599213,13.470096,Non connecté,-100,525951,8565363,0,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089731378,2025-03-27 16:35:31,49.24540592,4.04506049,0.0,-1.2559328,3.4830525,8.068,Non connecté,-100,525952,8565364,0,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089734393,2025-03-27 16:35:34,49.24539081,4.04501913,4.643999862670898,-0.48873404,1.9869401,9.590433,Non connecté,-100,525953,8565365,0,0,1,49,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089737434,2025-03-27 16:35:37,49.24537952,4.0449768,4.752000188827515,-2.8863423,1.7270198,8.50469,Non connecté,-100,525953,8565366,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089740458,2025-03-27 16:35:40,49.24536781,4.04493858,4.788000154495239,-1.7371893,1.911267,10.377073,Non connecté,-100,525954,8565366,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089743482,2025-03-27 16:35:43,49.24533401,4.04485657,4.860000085830689,-2.7068806,4.0552363,11.005488,Non connecté,-100,525955,8565368,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089746494,2025-03-27 16:35:46,49.2453073,4.04484257,4.932000017166138,-2.5283163,4.3007994,9.081659,Non connecté,-100,525956,8565369,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089749519,2025-03-27 16:35:49,49.24526191,4.04480047,4.788000154495239,-1.719243,2.3913271,5.0919266,Non connecté,-100,525957,8565369,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089752536,2025-03-27 16:35:52,49.24526191,4.04480047,4.788000154495239,-1.4679967,2.335096,7.8367934,Non connecté,-100,525958,8565370,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089755561,2025-03-27 16:35:55,49.24524109,4.04473669,4.788000154495239,0.102592275,4.3031926,10.023833,Non connecté,-100,525959,8565371,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089758602,2025-03-27 16:35:58,49.245221,4.04467351,4.860000085830689,-0.41575295,2.6715865,8.749057,Non connecté,-100,525959,8565372,0,0,1,48,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089761618,2025-03-27 16:36:01,49.24519625,4.04461147,4.860000085830689,1.9462621,4.215854,11.886347,Non connecté,-100,525960,8565372,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089764645,2025-03-27 16:36:04,49.24518707,4.04458439,5.003999948501587,-1.8089739,3.2629128,10.385448,Non connecté,-100,525961,8565373,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089767666,2025-03-27 16:36:07,49.2451664,4.04450882,5.1840002059936525,1.8861425,4.536493,10.126724,Non connecté,-100,525962,8565374,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089770688,2025-03-27 16:36:10,49.2451664,4.04450882,5.1840002059936525,-1.7682959,7.031309,12.559328,Non connecté,-100,525962,8565374,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089773711,2025-03-27 16:36:13,49.24514043,4.04443237,4.932000017166138,-0.28983065,5.951548,12.712468,Non connecté,-100,525963,8565375,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089776726,2025-03-27 16:36:16,49.24511689,4.044388,4.932000017166138,-1.7240287,4.31396,14.549857,Non connecté,-100,525964,8565376,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089779749,2025-03-27 16:36:19,49.24508442,4.04428955,4.896000051498413,-0.75673014,3.1983066,2.8378878,Non connecté,-100,525967,8565377,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089782798,2025-03-27 16:36:22,49.24507356,4.04424552,4.860000085830689,-0.16779669,3.112165,6.3044896,Non connecté,-100,525968,8565378,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089785817,2025-03-27 16:36:25,49.24504189,4.04417859,5.003999948501587,1.0447662,3.4686956,8.95484,Non connecté,-100,525969,8565378,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089788865,2025-03-27 16:36:28,49.2450425,4.04413654,4.788000154495239,-1.6151553,4.1832523,7.3064837,Non connecté,-100,525970,8565379,0,0,1,47,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089791879,2025-03-27 16:36:31,49.24504305,4.0440649,4.715999794006348,-1.038186,3.799204,9.026625,Non connecté,-100,525971,8565380,0,0,1,46,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089794889,2025-03-27 16:36:34,49.24503512,4.04402571,4.788000154495239,-2.608775,2.6811578,5.0883374,Non connecté,-100,525972,8565381,0,0,1,46,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089797914,2025-03-27 16:36:37,49.2450053,4.04396369,4.679999828338623,1.6217356,2.7601209,13.645071,Non connecté,-100,525972,8565381,0,0,1,46,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089800940,2025-03-27 16:36:40,49.24498247,4.0439503,4.679999828338623,-1.7300107,-0.26949164,15.17229,Non connecté,-100,525983,8565394,3,4,1,46,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089803974,2025-03-27 16:36:43,49.24498247,4.0439503,4.679999828338623,0.47976094,3.6604204,11.245967,Non connecté,-100,526145,8573157,53,2552,1,52,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089807012,2025-03-27 16:36:47,49.24483653,4.04395684,6.3,-1.0549357,0.1911267,14.956936,Non connecté,-100,526239,8592181,30,6268,2,66,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089810081,2025-03-27 16:36:50,49.24485582,4.0439905,0.0,0.44027936,3.0077782,8.613862,Non connecté,-100,526301,8599082,20,2241,2,71,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089813130,2025-03-27 16:36:53,49.24480206,4.04393485,2.807999897003174,0.7896315,2.3015962,11.441281,Non connecté,-100,526392,8608062,29,2966,2,77,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089816155,2025-03-27 16:36:56,49.2447688,4.04388766,4.1039999485015874,0.20668006,6.20758,10.255039,Non connecté,-100,526506,8631063,37,7586,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089819167,2025-03-27 16:36:59,49.24475102,4.04386139,4.211999845504761,-0.8500503,4.4922256,10.078868,Non connecté,-100,526570,8641532,21,3462,2,101,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089822191,2025-03-27 16:37:02,49.24471126,4.04383084,3.815999794006348,-0.8751749,2.0850458,5.8474603,Non connecté,-100,526571,8641533,0,0,2,101,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089825210,2025-03-27 16:37:05,49.24468904,4.04381698,4.175999879837036,1.6564314,4.089932,9.5964155,Non connecté,-100,526572,8641533,0,0,2,101,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089828246,2025-03-27 16:37:08,49.24464268,4.0437609,4.067999982833863,-2.5007987,5.026124,10.82842,Non connecté,-100,526572,8641534,0,0,2,101,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089831258,2025-03-27 16:37:11,49.24462749,4.0437309,4.3920001029968265,-0.56530434,4.08395,5.311169,Non connecté,-100,526573,8641535,0,0,2,100,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089834275,2025-03-27 16:37:14,49.2445956,4.04365287,4.643999862670898,-1.1135598,2.3757737,7.239485,Non connecté,-100,526574,8641536,0,0,2,100,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089837319,2025-03-27 16:37:17,49.24457893,4.04362023,4.752000188827515,0.9023932,4.665705,10.060922,Non connecté,-100,526575,8641537,0,0,2,100,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089840333,2025-03-27 16:37:20,49.24453764,4.04358122,4.643999862670898,-1.0190433,5.74427,10.853544,Non connecté,-100,526576,8641537,0,0,2,100,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089843384,2025-03-27 16:37:23,49.24451858,4.04354761,4.607999897003174,-0.651446,3.268895,10.039387,Non connecté,-100,526579,8641538,0,0,2,100,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089846399,2025-03-27 16:37:26,49.24448982,4.0434767,4.175999879837036,-1.064507,3.1420753,7.8499537,Non connecté,-100,526580,8641539,0,0,2,99,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089849419,2025-03-27 16:37:29,49.24448503,4.04342903,4.211999845504761,-2.4003003,1.3510475,11.846865,Non connecté,-100,526581,8641540,0,0,2,99,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089852435,2025-03-27 16:37:32,49.24446652,4.04333195,4.824000120162964,-1.1243275,5.0919266,11.981162,Non connecté,-100,526582,8641541,0,0,2,99,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089855452,2025-03-27 16:37:35,49.2444543,4.04328321,5.256000137329102,-2.3859432,4.1198425,8.107481,Non connecté,-100,526583,8641542,0,0,2,99,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089858474,2025-03-27 16:37:38,49.24442957,4.04326665,4.679999828338623,-1.570888,4.273282,10.882258,Non connecté,-100,526584,8641543,0,0,2,98,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089861513,2025-03-27 16:37:41,49.24443132,4.0433056,5.0759998798370365,-0.93529457,2.9874392,6.4531436,Non connecté,-100,526585,8641544,0,0,2,98,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089864532,2025-03-27 16:37:44,49.24443195,4.04337822,4.464000034332275,0.5515456,1.614557,10.163814,Non connecté,-100,526585,8641544,0,0,2,98,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089867552,2025-03-27 16:37:47,49.24442706,4.04341515,4.896000051498413,-1.5840486,3.795615,4.8239303,Non connecté,-100,526586,8641545,0,0,2,98,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089870587,2025-03-27 16:37:50,49.24439133,4.0434473,4.464000034332275,-0.79740816,4.1007,3.7860436,Non connecté,-100,526587,8641546,0,0,2,98,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089873600,2025-03-27 16:37:53,49.24437342,4.04343263,4.752000188827515,-1.0357931,3.2210383,11.867204,Non connecté,-100,526588,8641547,0,0,2,97,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089876620,2025-03-27 16:37:56,49.24433074,4.04343177,5.003999948501587,-1.625923,4.491029,11.533405,Non connecté,-100,526589,8641548,0,0,2,97,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089879657,2025-03-27 16:37:59,49.24430711,4.04343755,4.824000120162964,-0.07926225,3.2437701,8.420941,Non connecté,-100,526590,8641548,0,0,2,97,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089882685,2025-03-27 16:38:02,49.24425407,4.04345208,4.967999982833862,0.5563313,3.8027935,10.597214,Non connecté,-100,526597,8641554,2,1,2,97,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089885705,2025-03-27 16:38:05,49.24422755,4.04345256,5.039999914169312,-2.254338,2.6309085,4.8622155,Non connecté,-100,526597,8641555,0,0,2,97,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089888746,2025-03-27 16:38:08,49.24417276,4.04347344,5.039999914169312,-1.5146568,1.7413766,7.999505,Non connecté,-100,526598,8641555,0,0,2,96,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089891764,2025-03-27 16:38:11,49.24414748,4.04347844,5.0759998798370365,1.1727822,3.3227334,10.047761,Non connecté,-100,526599,8641556,0,0,2,96,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089894780,2025-03-27 16:38:14,49.24409832,4.04349685,5.003999948501587,-0.12233306,5.0847483,9.7043915,Non connecté,-100,526600,8641557,0,0,2,96,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089897815,2025-03-27 16:38:17,49.24407411,4.04350903,5.003999948501587,-1.9872392,3.9870408,5.5217376,Non connecté,-100,526601,8641558,0,0,2,96,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089900837,2025-03-27 16:38:20,49.24402918,4.04349423,4.860000085830689,-1.9704895,4.435994,8.073982,Non connecté,-100,526601,8641558,0,0,2,96,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089903883,2025-03-27 16:38:23,49.24401697,4.04346451,4.860000085830689,-2.6350958,7.5146594,9.610772,Non connecté,-100,526603,8641559,0,0,2,95,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089906905,2025-03-27 16:38:26,49.24399414,4.04339266,5.0759998798370365,-1.2427722,3.6843486,6.198009,Non connecté,-100,526603,8641560,0,0,2,95,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089909929,2025-03-27 16:38:29,49.24397854,4.04336269,4.932000017166138,-0.35114673,2.420041,4.4982076,Non connecté,-100,526604,8641561,0,0,2,95,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089912952,2025-03-27 16:38:32,49.24395511,4.04328755,5.220000171661377,0.09661021,2.3614168,5.7167525,Non connecté,-100,526605,8641562,0,0,2,95,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089915977,2025-03-27 16:38:35,49.24394485,4.04325086,4.967999982833862,-0.22522444,3.1277182,11.159825,Non connecté,-100,526606,8641562,0,0,2,95,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089919020,2025-03-27 16:38:39,49.24393178,4.04317161,5.364000034332276,-0.6466603,3.5715868,12.353246,Non connecté,-100,526607,8641563,0,0,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089922036,2025-03-27 16:38:42,49.24389992,4.04310828,5.292000102996826,-1.7300107,2.2286153,6.8575306,Non connecté,-100,526610,8641565,1,0,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089925082,2025-03-27 16:38:45,49.2438889,4.04307484,5.1840002059936525,-1.3947165,4.191627,12.0996065,Non connecté,-100,526611,8641565,0,0,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089928101,2025-03-27 16:38:48,49.24386726,4.04301371,5.256000137329102,-1.1087742,2.3913271,10.995917,Non connecté,-100,526612,8641566,0,0,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089931147,2025-03-27 16:38:51,49.24385189,4.04299003,5.615999794006348,-2.6027927,3.1253254,12.206087,Non connecté,-100,526613,8641567,0,0,2,94,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089934168,2025-03-27 16:38:54,49.24382188,4.04295283,5.220000171661377,-0.7962117,2.1340988,8.559725,Non connecté,-100,526613,8641567,0,0,2,93,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089937191,2025-03-27 16:38:57,49.24381822,4.04291895,4.932000017166138,-0.7148558,1.3869399,8.155337,Non connecté,-100,526614,8641568,0,0,2,93,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089940214,2025-03-27 16:39:00,49.24379992,4.04286486,5.003999948501587,-0.5712864,3.9786658,12.598809,Non connecté,-100,526615,8641569,0,0,2,93,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
1743089943237,2025-03-27 16:39:03,49.24378232,4.04284599,5.111999845504761,-1.2631112,4.6633124,12.319746,Non connecté,-100,526616,8641570,0,0,2,93,"Antenne: eNbID=401892, CellID=102884414, TAC=5101, Signal=-93 dBm"
